upvotes,total_votes,rating,review,sentiment,confidence
1,1,5,"I totally love this tea.  It brews to a beautiful reddish color.  It is very aromatic and beautiful to look at.  It could be potpourri.  I love the sachets it comes in - very elegant.  I just bought my third canister of it this morning.  I have everyone at my office and my friends loving it, too!  Best with honey pearls also sold by White Lion Tea.  And it's organic!",2,0.98649662733078
1,1,5,This stuff rocks!!! I've had it at two different spas and I just love it. It's tart and really unusual. A real treat.,2,0.9864474534988403
0,0,5,This is my husband's new favorite tea! I'm not huge on hibiscus but this does taste good. I'm sure we'll be buying more.,2,0.9871628880500793
0,0,5,Nice tea. I can steep up too 3 times. It has a strong cranberry flavor. Probably would be good as a cold tea. I recommend if you LOVE cranberry.,2,0.9778853058815002
0,0,5,"I found this tea 5 years ago, while staying at a Spa Resort in Washington.<br /><br />I absolutely love it! It's herbal, and helps me to relax with its very flavorful taste and color. Great for colds, as well as clearing the sinus. Soothing, beautiful, and delicious!<br /><br />I have ordered this tea every year, from Amazon.com, because the price is amazing, and well worth it. Likewise, I've given it to others as a gift, when I can afford to.<br /><br />This tea is wonderful with honey, sugar, sweetener, or just by itself! A must purchase for every household. Also great for on-the-road, for tea drinkers.",2,0.9851409196853638
0,0,5,"Love it, love it, love it!  Both me and my 10 year old drink this herbal tea quite often.  Very tasty!",2,0.9916907548904419
0,0,5,This is very good tea in an elegant sachet. A little pricier than some but produces a wonderful flavor whether you're drinking it hot or cold.,2,0.9705376029014587
0,0,1,Found this product for sale on vacation in North Carolina and loved it... great maple flavor!! Walmart sold it for 3.99$ for the 24oz pack. Wish i would have bought some more while I was there because i'm not paying 15$ for what Walmart can sell for 4$. That is just robbery... very disappointed in @#@zon for their insanely high price... If price was reasonable would love to buy more and rate much higher!!,2,0.8403860926628113
0,0,2,"I had high hopes when I ordered this tea, as years ago in San Francisco I used to buy a lovely rose black in Chinatown which was my favorite tea ever. Unfortunately, this blend lacks body and is very high in caffeine. I prefer the opposite, a full-bodied tea I can brew strong without sending my blood pressure through the roof.  But for someone who wants a light tasting tea with a powerful caffeine punch, this might be a good choice.",0,0.3732292354106903
13,13,5,"My doggie really likes Newman's Organic better than some other dog foods pet and big-box stores sell. My budget doesn't like Newman's Organic as much as Harmony Farms. It's the compromise that keeps the doggie AND my budget happy.  Because he eats it heartily, I don't worry that he's getting enough high quality food.  Otherwise he won't eat his food and he'll graze in the trash seeking egg shells and bones to fill the void.<br /><br />There's no barfing, digestion problems or accidents. High Quality food means good digestion, a shiny coat, high energy, bright eyes and a good attitude WITHOUT tons of additional elixers, treats or vet bills. A definite cost effective WIN:WIN for doggie AND me.<br /><br />I've had great results with Newman's Dog Food that I orderd through Amazon BUT there's 5 pounds LESS for about the same price.<br /><br />Psst I'm not an organic fanatic, it's the nutritional value that counts for my fur baby and human kids!<br /><br />Update 3/26/2011: Noticed this has jumped to almost THIRTY BUCKS, will opt for Newman's Organic when the costs per pound are the same...my dog likes BOTH Harmony and Newman, my budget likes the one most cost effective at the time of purchase :)<br /><br />Update 5/17/2012: Last batch Of Harmony Farms I ordered had a rancid oil smell when I opened the bag and the pooch wouldn't eat it as readily as he has in the past. He wouldn't eat for a day and started checking out the trash. I subsequently purchased some canned and pouch foods, cooked brown rice etc as mix-ins to ""encourage"" him to make it through this pricey bag. Not sure how this is stored before it arrives to my home, BUT the Texas heat can make anything stale/rancid/yucky quickly. I probably should have called Customer Service but felt the replacement would have the same issue due to the HOT weather here. Definitely exploring hot weather alternatives.",2,0.6605934500694275
12,12,5,"A few years back, prompted by the death of one of our dogs due to an inoperable brain tumor, I switched my dogs to foods without corn.  I was convinced, right or wrong, that my animal died needlessly because of an over usage of steriods prescribed to cure her constant ear infections.  I believe, again right or wrong, that the recurring ear infections were caused by an allergy to corn...which turned out to be the main ingredient in her food!  Sorry, I'll get off my soapbox and address the issue at hand...I found this food by accident.  The only type the store had was the weight loss formula.  Turns out my dogs love it!  I haven't seen them so spunky and full of energy.  I've got a coon hound and two jack russells (mine are not the ""bounce off the wall kind"", mine are mellow, laid back kinda dudes!)  They gobble this stuff up and seem to stay full...no more begging in the kitchen than normal! Everyone's skin seems smoother, eyes are brighter, heck, I think I'll go have a bowl!  All I can say, is if you are looking for a good quality dog food, this is the one for you.  YOU WILL NOT BE DISAPPOINTED!",0,0.5535243153572083
11,11,5,"I have a 2 year old Portuguese Water Dog who always seemed to have a sensitive stomach, and a 15 year old Shepherd X dog who was beginning to lose weight, she slept almost all the time, and she was getting very fussy about what she'd eat. (I believe that with a dogs sense of smell they KNOW exactly what is in their food; however they have no choice but to eat what we feed them...just Google what is in most commercial dog foods, and you'll see why your dog may not be thrilled to eat it up...if a dog can detect cancer in a person, they can detect all sorts of other things that aren't supposed to be eaten.) Anyway...I used to feed Purina lamb and rice to my dogs, but I was finding my young Porty was having trouble with it, and my 15 yr old would eat a few bits and then leave her dish. So, I started making their food, and came up with a wonderfully nutritious and tasty recipe. The dogs loved my homemade dog food, and my 15 yr old began putting on weight again, but I didn't always have time to make their food. And, homemade dog food is kind of hard on the wallet. So, I started to research all the natural dog foods out there, compare costs etc. I arrived on Harmony Farms, and guess what...my dogs LOVE it just as much as they love my home made dog food. My young Porty no longer has stomach troubles and she looks great; my 15 yr old finishes her meals and looks for more. Both have shiny coats and energy. No one can believe my old girl is 15 years old. I have told my friends about Harmony Farms dog food, and when they've switched over, they've reported similar positive results. My brother-in-law's dog had always been a very fussy eater, and had skin problems with a thinning coat. When they started to feed her Harmony Farms, she became an eager eater, more happy and outgoing, and her skin and coat condition has completely cleared up (...I'm thinking she had an allergy to whatever was in her other food, which I think was Iams). Other friends have commented on how happy their dogs are at meal time now...and they had all been feeding their dogs premium, top of the line dogs foods AND paying top of the line prices. Harmony Farms products are very reasonably priced. Not the cheapest dog food on the shelf, but, in my opinion, you are buying the best quality food on the market, so it's an incredibly GOOD DEAL! It may also mean you make fewer trips to the veterinarian's office. I and my friends are so happy we have found this food for our dogs. :)",1,0.5321585536003113
